GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS1330801606,2022-02-04 14:49:47.199059,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Valley Forge NHP,L188860,H,"40.098003","-75.4430351",2022-01-30,16:04:00,obsr774809,S101751278,Traveling,P22,EBIRD,"112.0","2.108",,"1.0","1",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1310914230,2022-01-04 22:29:08.17034,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Valley Forge NHP,L188860,H,"40.098003","-75.4430351",2022-01-04,15:00:00,obsr969671,S100122212,Traveling,P22,EBIRD,"45.0","0.805",,"5.0","1",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1311601413,2022-01-09 17:15:10.11691,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow Preserve,L3041917,H,"40.1003152","-75.2402115",2022-01-05,12:50:00,obsr1771845,S100183578,Traveling,P22,EBIRD,"35.0","1.609",,"1.0","1",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1339828015,2022-03-04 19:39:12.243267,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,"Unknown Sex, Immature (1)",United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,WRS NW Montco,L1111608,P,"40.3389719","-75.4716003",2022-01-26,09:45:00,obsr41111,S102460543,Traveling,P22,EBIRD,"240.0","69.846",,"1.0","0",,"0","1","1",,,1 imm.
URN:CornellLabOfOrnithology:EBIRD:OBS1321845653,2022-01-20 07:17:31.33774,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"3",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow Preserve,L3041917,H,"40.1003152","-75.2402115",2022-01-18,14:30:00,obsr290792,S101014031,Traveling,P22,EBIRD,"70.0","0.563",,"1.0","1",,"1","1","1",,,All 3 seen in close proximity to each other in one view
URN:CornellLabOfOrnithology:EBIRD:OBS1318431822,2022-01-21 18:27:39.143434,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Valley Forge NHP,L188860,H,"40.098003","-75.4430351",2022-01-14,16:24:00,obsr2492564,S100734134,Traveling,P22,EBIRD,"58.0","4.426",,"2.0","1",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1322018450,2022-03-08 13:16:14.593141,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,"2–98 Spruce Run, Lansdale US-PA 40.20597, -75.34545",L16111301,P,"40.205969","-75.345453",2022-01-19,07:35:00,obsr1739091,S101024135,Traveling,P22,EBIRD,"5.0","0.143",,"1.0","1",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1326263709,2022-02-01 09:22:45.016098,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,US-PA_957,"29.0",,,Green Lane Park--Walt Rd.,L1448019,H,"40.3789888","-75.4999083",2022-01-24,11:52:00,obsr1199106,S101366978,Traveling,P22,EBIRD,"88.0","0.421",,"3.0","1",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1321624970,2022-01-19 08:59:23.833662,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"3",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow Preserve,L3041917,H,"40.1003152","-75.2402115",2022-01-18,14:37:00,obsr1847216,S100997061,Traveling,P22,EBIRD,"27.0","0.446",,"2.0","1",G7740582,"0","1","1",,,Exact count
URN:CornellLabOfOrnithology:EBIRD:OBS1323735902,2022-01-27 11:51:36.71858,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow Preserve,L3041917,H,"40.1003152","-75.2402115",2022-01-21,14:21:00,obsr27209,S101162534,Traveling,P22,EBIRD,"34.0","0.805",,"2.0","0",,"1","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1325527710,2022-03-04 14:50:33.919851,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow Preserve,L3041917,H,"40.1003152","-75.2402115",2022-01-23,15:01:00,obsr1679741,S101299968,Traveling,P22,EBIRD,"26.0","0.535",,"2.0","1",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1312378035,2022-01-08 10:46:45.443592,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"3",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Valley Forge NHP,L188860,H,"40.098003","-75.4430351",2022-01-06,15:53:00,obsr1694041,S100245927,Traveling,P22,EBIRD,"68.0","0.811",,"2.0","0",G7672225,"1","1","1",,,"Minimum of three seen simultaneously, multiple others seen individually"
URN:CornellLabOfOrnithology:EBIRD:OBS1321717489,2022-01-18 18:04:56.221474,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow Preserve,L3041917,H,"40.1003152","-75.2402115",2022-01-18,16:22:00,obsr428470,S101005417,Traveling,P22,EBIRD,"48.0","0.92",,"1.0","1",,"0","1","1",,Search for Golden crowned sparrow,
URN:CornellLabOfOrnithology:EBIRD:OBS1321891681,2022-01-18 23:36:28.626899,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow Preserve,L3041917,H,"40.1003152","-75.2402115",2022-01-18,15:15:00,obsr649390,S101017179,Traveling,P22,EBIRD,"40.0","0.402",,"1.0","0",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1313831464,2022-01-10 16:02:04.509832,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Valley Forge NHP,L188860,H,"40.098003","-75.4430351",2022-01-08,14:03:00,obsr1059168,S100367020,Traveling,P22,EBIRD,"82.0","3.493",,"2.0","1",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1311598845,2022-01-10 16:35:35.896306,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Gwynedd Wildlife Preserve (closed Tuesdays),L1117929,H,"40.1928858","-75.2744687",2022-01-05,14:44:00,obsr533882,S100183336,Traveling,P22,EBIRD,"38.0","2.575",,"1.0","1",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1322259614,2022-01-19 14:48:14.496823,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow Preserve,L3041917,H,"40.1003152","-75.2402115",2022-01-19,14:13:00,obsr1538525,S101045141,Traveling,P22,EBIRD,"15.0","0.322",,"1.0","0",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1320018866,2022-01-18 21:03:22.326373,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow Preserve,L3041917,H,"40.1003152","-75.2402115",2022-01-16,14:13:00,obsr470437,S100864070,Traveling,P22,EBIRD,"12.0","0.637",,"1.0","1",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1322064623,2022-01-21 12:22:56.258562,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow Preserve,L3041917,H,"40.1003152","-75.2402115",2022-01-18,14:45:00,obsr729802,S101029566,Traveling,P22,EBIRD,"125.0","0.805",,"1.0","1",,"1","1","1",,Multiple observers searching for Golden-crowned sparrow spotted earlier,
URN:CornellLabOfOrnithology:EBIRD:OBS1325560141,2022-01-24 10:46:57.72625,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Gwynedd Wildlife Preserve (closed Tuesdays),L1117929,H,"40.1928858","-75.2744687",2022-01-23,15:30:00,obsr606351,S101311992,Traveling,P22,EBIRD,"95.0","3.219",,"1.0","1",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1325577550,2022-02-10 15:57:54.01053,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow Preserve,L3041917,H,"40.1003152","-75.2402115",2022-01-23,14:24:00,obsr886,S101313242,Traveling,P22,EBIRD,"39.0","1.207",,"2.0","1",G7763627,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1322325741,2022-01-19 18:16:41.541885,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow Preserve,L3041917,H,"40.1003152","-75.2402115",2022-01-19,07:30:00,obsr303859,S101052003,Traveling,P22,EBIRD,"75.0","0.805",,"2.0","1",G7742691,"0","1","1",,with Fran-cold/overcast-looking for Golden crowned Sparrow,
URN:CornellLabOfOrnithology:EBIRD:OBS1322291989,2022-01-19 17:24:12.075404,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow Preserve,L3041917,H,"40.1003152","-75.2402115",2022-01-19,14:25:00,obsr1614415,S101049155,Traveling,P22,EBIRD,"69.0","2.575",,"1.0","1",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1324200782,2022-02-10 15:57:29.96038,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow Preserve,L3041917,H,"40.1003152","-75.2402115",2022-01-22,10:09:00,obsr1264676,S101196777,Traveling,P22,EBIRD,"21.0","0.483",,"1.0","0",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1322048522,2022-01-28 15:08:35.642309,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Valley Forge NHP,L188860,H,"40.098003","-75.4430351",2022-01-18,16:15:00,obsr458211,S101026383,Traveling,P22,EBIRD,"57.0","0.966",,"2.0","1",G7740681,"0","1","1",,,"An adult female, flying close to the SEOW, just above the ground"
URN:CornellLabOfOrnithology:EBIRD:OBS1327802309,2022-03-25 22:44:22.214359,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,"Pennsburg, PA",L3080845,P,"40.40093","-75.47589",2022-01-26,16:15:00,obsr121611,S101501153,Stationary,P21,EBIRD,"40.0",,,"1.0","0",,"0","1","1",,"Window-watching again, lots of activity tonight.","Brown individual soaring to the NW, then breaking off E. I really though it was a Roughleg for a bit."
URN:CornellLabOfOrnithology:EBIRD:OBS1330792240,2022-02-25 15:32:53.30249,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Pennypack Ecological Restoration Trust,L275537,H,"40.142238","-75.082901",2022-01-30,15:30:00,obsr108906,S101750803,Traveling,P22,EBIRD,"60.0","1.609",,"2.0","1",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1321750576,2022-01-18 20:05:36.702109,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"3",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow Preserve,L3041917,H,"40.1003152","-75.2402115",2022-01-18,14:13:00,obsr322505,S101006982,Traveling,P22,EBIRD,"118.0","0.807",,"1.0","1",,"0","1","1",,"No luck in finding the previously reported GCSP. Very windy, birds were staying low.","All three seen together in one field of view, all female/immature. Put on a nice show interacting with each other."
URN:CornellLabOfOrnithology:EBIRD:OBS1321694619,2022-01-18 17:23:24.333561,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow Preserve,L3041917,H,"40.1003152","-75.2402115",2022-01-18,14:55:00,obsr789581,S101002553,Traveling,P22,EBIRD,"80.0","1.127",,"1.0","1",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1328045137,2022-01-27 13:26:26.882384,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow Preserve,L3041917,H,"40.1003152","-75.2402115",2022-01-19,15:15:00,obsr245352,S101518385,Traveling,P22,EBIRD,"95.0","1.77",,"1.0","1",,"0","1","1",,"sun, upper 40s, S wind 5",
URN:CornellLabOfOrnithology:EBIRD:OBS1322384634,2022-01-20 16:04:23.740857,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow Preserve,L3041917,H,"40.1003152","-75.2402115",2022-01-19,15:49:00,obsr789247,S101057528,Traveling,P22,EBIRD,"63.0","3.713",,"2.0","1",G7742583,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1325407831,2022-03-04 21:16:08.373504,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,US-PA_957,"29.0",,,Green Lane Park--Church Rd. Bird Sanctuary,L616643,H,"40.386532","-75.5158192",2022-01-23,11:15:00,obsr2159113,S101297986,Traveling,P22,EBIRD,"20.0","0.161",,"2.0","1",,"0","1","1",,Sunny - mid 30's  - water frozen over,
URN:CornellLabOfOrnithology:EBIRD:OBS1322975703,2022-03-05 20:23:00.185711,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,US-PA_957,"29.0",,,Green Lane Park--Church Rd. Bird Sanctuary,L616643,H,"40.386532","-75.5158192",2022-01-20,15:45:00,obsr482278,S101105000,Stationary,P21,EBIRD,"10.0",,,"1.0","1",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1318266280,2022-01-21 18:23:59.528454,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Valley Forge NHP,L188860,H,"40.098003","-75.4430351",2022-01-14,11:47:00,obsr1887650,S100717713,Traveling,P22,EBIRD,"89.0","1.593",,"1.0","1",,"1","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1311646431,2022-01-09 16:42:14.000064,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",F ,C1,F ,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Valley Forge NHP,L188860,H,"40.098003","-75.4430351",2022-01-05,15:37:00,obsr1970070,S100187362,Traveling,P22,EBIRD,"44.0","3.12",,"2.0","1",G7667541,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1327118258,2022-01-25 17:17:39.63084,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow Preserve,L3041917,H,"40.1003152","-75.2402115",2022-01-25,15:57:00,obsr99548,S101444344,Traveling,P22,EBIRD,"54.0","1.4",,"2.0","1",,"0","1","1",,,"Juvenile, hunting fields the whole time we were there."
URN:CornellLabOfOrnithology:EBIRD:OBS1321704906,2022-03-04 21:19:57.968376,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Pennypack Ecological Restoration Trust,L275537,H,"40.142238","-75.082901",2022-01-18,15:28:00,obsr99548,S101003624,Traveling,P22,EBIRD,"77.0","2.645",,"2.0","1",,"0","1","1",,,"Adult male, hunting in field south of horse pasture"
URN:CornellLabOfOrnithology:EBIRD:OBS1317112534,2022-01-21 17:42:03.052813,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"3",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Valley Forge NHP,L188860,H,"40.098003","-75.4430351",2022-01-12,16:22:00,obsr404240,S100626409,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","1",,1 coyote,Possibly 4
URN:CornellLabOfOrnithology:EBIRD:OBS1322928943,2022-01-20 16:04:00.449275,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow Preserve,L3041917,H,"40.1003152","-75.2402115",2022-01-20,14:50:00,obsr407613,S101099425,Traveling,P22,EBIRD,"40.0","1.207",,"1.0","1",,"0","1","1",,"Mostly cloudy, breezy and frigid (RF 20°).",
URN:CornellLabOfOrnithology:EBIRD:OBS1322405215,2022-01-19 18:16:41.541885,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow Preserve,L3041917,H,"40.1003152","-75.2402115",2022-01-19,07:30:00,obsr304167,S101058424,Traveling,P22,EBIRD,"75.0","0.805",,"2.0","1",G7742691,"0","1","1",,with Fran-cold/overcast-looking for Golden crowned Sparrow,
URN:CornellLabOfOrnithology:EBIRD:OBS1322505671,2022-01-20 16:07:48.056653,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow Preserve,L3041917,H,"40.1003152","-75.2402115",2022-01-19,09:22:00,obsr1485398,S101065830,Traveling,P22,EBIRD,"135.0","1.558",,"1.0","1",,"1","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1318414976,2022-01-21 18:27:56.048338,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Valley Forge NHP,L188860,H,"40.098003","-75.4430351",2022-01-14,16:42:00,obsr649390,S100731691,Stationary,P21,EBIRD,"15.0",,,"1.0","1",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1329691923,2022-01-31 18:08:48.000601,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Home Neighborhood,L1102021,P,"40.1048861","-75.2697051",2022-01-29,12:00:00,obsr240152,S101656580,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","1",,"bitter cold(16), cloudy, wind NW 20",
URN:CornellLabOfOrnithology:EBIRD:OBS1325297188,2022-01-23 13:19:57.610456,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow Preserve,L3041917,H,"40.1003152","-75.2402115",2022-01-23,12:39:00,obsr175993,S101287629,Traveling,P22,EBIRD,"60.0","1.207",,"1.0","1",,"0","1","1",,,Jousting with two red-tails. Cruised Meadow and alit for a few seconds.
URN:CornellLabOfOrnithology:EBIRD:OBS1321473495,2022-01-18 21:01:20.854479,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow Preserve,L3041917,H,"40.1003152","-75.2402115",2022-01-18,11:18:00,obsr1498052,S100983732,Traveling,P22,EBIRD,"26.0","1.008",,"1.0","1",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1314042771,2022-01-09 08:29:16.750331,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"3",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Valley Forge NHP,L188860,H,"40.098003","-75.4430351",2022-01-08,16:45:00,obsr108906,S100386361,Traveling,P22,EBIRD,"40.0","0.161",,"1.0","0",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1311380389,2022-01-07 09:31:45.032076,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Pennypack Ecological Restoration Trust,L275537,H,"40.142238","-75.082901",2022-01-05,08:27:00,obsr1793525,S100163927,Traveling,P22,EBIRD,"128.0","4.854",,"1.0","1",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1328995665,2022-03-04 19:45:25.392496,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Valley Forge NHP,L188860,H,"40.098003","-75.4430351",2022-01-28,14:53:00,obsr349984,S101595727,Traveling,P22,EBIRD,"65.0","2.414",,"1.0","1",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1321743249,2022-01-18 20:04:32.68049,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow Preserve,L3041917,H,"40.1003152","-75.2402115",2022-01-18,14:45:00,obsr457087,S101006734,Traveling,P22,EBIRD,"75.0","0.805",,"1.0","1",,"0","1","1",,,"Female, will add photos. Seen by many. Brownish raptor, with white rump patch, long banded tail, flying low over the fields, wings in slight dihedral."
URN:CornellLabOfOrnithology:EBIRD:OBS1325409907,2022-01-23 16:14:00.45361,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow Preserve,L3041917,H,"40.1003152","-75.2402115",2022-01-23,14:07:00,obsr470437,S101298539,Traveling,P22,EBIRD,"32.0","0.724",,"1.0","1",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1324539949,2022-03-04 15:00:09.770214,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Pennypack Ecological Restoration Trust,L275537,H,"40.142238","-75.082901",2022-01-22,16:10:00,obsr884988,S101228891,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1327577728,2022-01-28 14:09:21.466101,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,US-PA_957,"29.0",,,Green Lane Park--Walt Rd.,L1448019,H,"40.3789888","-75.4999083",2022-01-24,11:40:00,obsr983596,S101478845,Stationary,P21,EBIRD,"100.0",,,"1.0","1",,"0","1","1",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1320133852,2022-01-23 09:49:20.613961,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Gwynedd Wildlife Preserve (closed Tuesdays),L1117929,H,"40.1928858","-75.2744687",2022-01-16,15:36:00,obsr533882,S100875436,Traveling,P22,EBIRD,"40.0","2.462",,"1.0","1",,"0","1","1",,25 degrees and overcast,
URN:CornellLabOfOrnithology:EBIRD:OBS1312378029,2022-01-08 10:46:45.443592,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"3",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Valley Forge NHP,L188860,H,"40.098003","-75.4430351",2022-01-06,15:53:00,obsr1734159,S100245926,Traveling,P22,EBIRD,"68.0","0.811",,"2.0","0",G7672225,"1","1","1",,,"Minimum of three seen simultaneously, multiple others seen individually"
URN:CornellLabOfOrnithology:EBIRD:OBS1322890673,2022-03-22 17:53:20.385845,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Dixon Meadow,L18216849,P,"40.100315","-75.240212",2022-01-19,13:00:00,obsr1011560,S101097215,Traveling,P22,EBIRD,"60.0","1.609",,"2.0","0",,"0","1","1",,,Hen in field
URN:CornellLabOfOrnithology:EBIRD:OBS1321801296,2022-01-28 15:08:42.838173,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Montgomery,US-PA-091,,"29.0",,,Valley Forge NHP,L188860,H,"40.098003","-75.4430351",2022-01-18,16:15:00,obsr118164,S101010987,Traveling,P22,EBIRD,"57.0","0.966",,"2.0","1",G7740681,"0","1","1",,"Mostly sunny, 35 F, Beaufort 0 - 2 winds","An adult female, flying close to the SEOW, just above the ground"
